id,reference
10389,75.3
10390,29.7
10391,74.0
10392,17.6
10393,32.4
10394,47.9
10395,65.6
10396,65.4
10397,83.7
10398,72.8
10399,24.2
10400,33.9
10401,39.2
10402,21.6
10403,32.0
10404,86.0
10405,29.8
10406,80.9
10407,89.8
10408,26.8
10409,67.8
10410,24.4
10411,78.3
10412,37.4
10413,59.3
10414,46.8
10415,31.3
10416,22.3
10417,52.2
10418,39.2
10419,26.9
10420,46.2
10421,77.3
10422,30.6
10423,43.4
10424,38.2
10425,58.8
10426,43.2
10427,56.6
10428,35.1
10429,72.9
10430,60.8
10431,52.1
10432,22.5
10433,16.4
10434,17.9
10435,70.7
10436,38.2
10437,78.0
10438,23.9
10439,81.4
10440,58.7
10441,36.0
10442,28.2
10443,39.9
10444,43.0
10445,82.5
10446,63.0
10447,18.8
10448,69.7
10449,87.5
10450,45.8
10451,28.6
10452,40.6
10453,41.9
10454,78.2
10455,81.1
10456,18.2
10457,60.8
10458,47.8
10459,50.7
10460,33.1
10461,72.8
10462,44.8
10463,46.5
10464,36.7
10465,35.8
10466,62.7
10467,42.3
10468,47.1
10469,38.5
10470,86.7
10471,64.7
10472,60.2
10473,34.2
10474,50.0
10475,51.4
10476,57.9
10477,73.9
10478,45.0
10479,48.3
10480,46.2
10481,55.0
10482,12.0
10483,32.9
10484,58.1
10485,59.6
10486,75.7
10487,24.8
10488,39.5
10489,62.5
10490,70.8
10491,34.3
10492,19.8
10493,69.1
10494,24.4
10495,40.2
10496,23.7
10497,27.4
10498,32.4
10499,76.3
10500,37.3
10501,34.0
10502,40.9
10503,4.1
10504,75.9
10505,31.9
10506,34.1
10507,78.7
10508,65.4
10509,82.5
10510,58.2
10511,51.0
10512,28.2
10513,46.4
10514,69.9
10515,35.0
10516,85.9
10517,27.2
10518,47.0
10519,28.9
10520,74.5
10521,71.7
10522,21.6
10523,60.9
10524,25.6
10525,30.1
10526,51.0
10527,74.1
10528,74.6
10529,63.7
10530,46.6
10531,56.4
10532,90.1
10533,48.0
10534,85.0
10535,18.9
10536,59.2
10537,41.7
10538,37.3
10539,22.4
10540,52.6
10541,17.7
10542,71.5
10543,86.2
10544,49.8
10545,67.5
10546,22.9
10547,28.1
10548,71.9
10549,38.0
10550,35.6
10551,43.1
10552,25.9
10553,7.0
10554,51.6
10555,29.8
10556,24.0
10557,35.7
10558,28.0
10559,50.9
10560,43.8
10561,30.6
10562,28.5
10563,24.7
10564,22.6
10565,44.6
10566,54.5
10567,75.2
10568,44.6
10569,40.4
10570,87.0
10571,28.7
10572,71.3
10573,37.7
10574,15.3
10575,79.7
10576,75.6
10577,59.8
10578,28.0
10579,63.8
10580,13.0
10581,16.3
10582,41.8
10583,25.7
10584,57.3
10585,75.5
10586,78.3
10587,56.8
10588,12.5
10589,33.2
10590,51.2
10591,12.8
10592,51.0
10593,45.4
10594,74.6
10595,27.8
10596,70.2
10597,39.3
10598,26.0
10599,7.7
10600,73.9
10601,34.0
10602,28.0
10603,49.0
10604,71.4
10605,69.2
10606,41.3
10607,36.0
10608,56.3
10609,74.2
10610,33.8
10611,62.2
10612,34.4
10613,30.3
10614,42.7
10615,55.7
10616,41.0
10617,44.3
10618,43.9
10619,13.5
10620,56.9
10621,62.9
10622,41.1
10623,33.1
10624,42.8
10625,24.4
10626,23.2
10627,29.4
10628,79.7
10629,40.3
10630,44.4
10631,31.7
10632,43.2
10633,27.9
10634,52.9
10635,87.9
10636,40.0
10637,61.5
10638,16.9
10639,24.1
10640,68.6
10641,19.2
10642,76.7
10643,83.9
10644,46.9
10645,43.8
10646,62.7
10647,33.9
10648,16.3
10649,44.0
10650,78.8
10651,29.6
10652,30.7
10653,33.0
10654,40.8
10655,61.6
10656,31.0
10657,29.3
10658,23.2
10659,27.0
10660,25.6
10661,42.4
10662,44.4
10663,25.1
10664,26.1
10665,35.7
10666,28.6
10667,58.1
10668,67.7
10669,30.2
10670,25.8
10671,42.5
10672,39.9
10673,37.3
10674,23.5
10675,36.4
10676,53.5
10677,46.4
10678,71.0
10679,45.4
10680,23.5
10681,75.9
10682,79.7
10683,71.5
10684,32.7
10685,24.6
10686,27.8
10687,26.0
10688,23.5
10689,71.1
10690,41.5
10691,18.2
10692,27.8
10693,36.2
10694,56.0
10695,42.1
10696,66.9
10697,32.7
10698,33.4
10699,68.3
10700,38.3
10701,78.5
10702,34.8
10703,39.1
10704,58.9
10705,17.6
10706,32.3
10707,58.8
10708,81.0
10709,33.8
10710,74.3
10711,53.1
10712,79.6
10713,33.0
10714,82.5
10715,36.8
10716,29.9
10717,76.8
10718,71.2
10719,34.5
10720,65.2
10721,58.0
10722,34.5
10723,20.3
10724,39.8
10725,41.9
10726,60.3
10727,16.7
10728,78.7
10729,58.6
10730,60.3
10731,32.8
10732,40.7
10733,48.6
10734,37.7
10735,31.8
10736,69.7
10737,44.0
10738,40.9
10739,32.7
10740,17.7
10741,37.0
10742,66.9
10743,82.9
10744,35.5
10745,25.0
10746,30.5
10747,67.6
10748,38.8
10749,22.2
10750,28.0
10751,59.6
10752,-1.1
10753,67.4
10754,73.8
10755,55.5
10756,62.1
10757,27.9
10758,29.2
10759,64.3
10760,47.1
10761,56.9
10762,32.8
10763,61.5
10764,15.0
10765,34.5
10766,80.1
10767,70.0
10768,20.4
10769,73.1
10770,20.8
10771,32.9
10772,60.0
10773,32.9
10774,66.8
10775,32.0
10776,29.0
10777,45.6
10778,24.1
10779,27.3
10780,52.6
10781,12.5
10782,62.9
10783,66.9
10784,63.0
10785,35.5
10786,53.6
10787,16.7
10788,42.1
10789,42.8
10790,22.6
10791,35.1
10792,29.1
10793,33.3
10794,23.5
10795,74.5
10796,53.1
10797,31.6
10798,43.3
10799,42.1
10800,31.9
10801,71.0
10802,59.8
10803,60.2
10804,33.3
10805,24.4
10806,56.1
10807,21.7
10808,61.2
10809,32.7
10810,30.2
10811,8.4
10812,34.5
10813,37.0
10814,84.9
10815,19.5
10816,30.7
10817,18.6
10818,82.8
10819,75.2
10820,51.4
10821,26.1
10822,40.9
10823,49.0
10824,61.6
10825,20.5
10826,73.4
10827,34.3
10828,44.8
10829,30.6
10830,68.4
10831,25.3
10832,34.5
10833,28.7
10834,12.1
10835,54.3
10836,24.4
10837,70.2
10838,30.8
10839,69.8
10840,43.6
10841,43.4
10842,33.9
10843,61.2
10844,37.9
10845,27.7
10846,73.9
10847,16.9
10848,22.1
10849,29.7
10850,85.1
10851,64.2
10852,16.6
10853,35.9
10854,40.0
10855,44.5
10856,47.5
10857,55.6
10858,51.7
10859,19.6
10860,42.3
10861,37.6
10862,45.8
10863,33.3
10864,57.2
10865,23.1
10866,63.6
10867,21.8
10868,44.9
10869,39.4
10870,82.2
10871,35.3
10872,54.6
10873,21.5
10874,66.2
10875,36.1
10876,75.0
10877,67.7
10878,27.8
10879,41.9
10880,72.4
10881,43.6
10882,38.7
10883,16.0
10884,46.7
10885,76.3
10886,41.2
10887,76.3
10888,57.8
10889,39.0
10890,3.7
10891,24.0
10892,59.9
10893,75.8
10894,74.2
10895,16.9
10896,23.2
10897,32.5
10898,11.4
10899,19.6
10900,73.0
10901,74.8
10902,84.3
10903,76.5
10904,46.5
10905,36.7
10906,24.4
10907,52.6
10908,73.8
10909,35.9
10910,56.1
10911,76.4
10912,35.3
10913,51.2
10914,85.9
10915,73.4
10916,18.4
10917,32.7
10918,69.3
10919,28.9
10920,33.7
10921,41.2
10922,54.0
10923,66.2
10924,53.3
10925,44.5
10926,11.4
10927,33.7
10928,74.6
10929,45.1
10930,33.4
10931,39.8
10932,86.6
10933,63.1
10934,30.7
10935,12.9
10936,51.8
10937,37.4
10938,19.3
10939,49.7
10940,19.2
10941,67.4
10942,60.9
10943,40.4
10944,64.0
10945,15.0
10946,59.8
10947,17.4
10948,35.9
10949,19.2
10950,65.8
10951,82.1
10952,60.4
10953,38.9
10954,41.4
10955,28.8
10956,56.4
10957,61.0
10958,26.3
10959,16.3
10960,76.1
10961,22.1
10962,69.8
10963,43.7
10964,78.4
10965,42.0
10966,11.7
10967,25.2
10968,70.1
10969,79.2
10970,17.2
10971,65.6
10972,80.3
10973,46.3
10974,67.7
10975,76.9
10976,14.7
10977,93.9
10978,72.3
10979,87.1
10980,89.1
10981,42.6
10982,68.2
10983,34.5
10984,25.1
10985,44.7
10986,62.7
10987,21.0
10988,78.0
10989,73.4
10990,38.0
10991,54.5
10992,73.9
10993,55.2
10994,46.4
10995,71.5
10996,38.6
10997,73.6
10998,23.0
10999,81.4
11000,48.2
11001,28.3
11002,33.6
11003,18.7
11004,48.3
11005,49.0
11006,17.0
11007,18.5
11008,27.5
11009,28.4
11010,47.9
11011,37.9
11012,38.8
11013,70.2
11014,66.5
11015,85.6
11016,80.6
11017,12.8
11018,72.2
11019,37.5
11020,9.0
11021,32.0
11022,50.9
11023,57.5
11024,39.1
11025,48.4
11026,28.9
11027,55.0
11028,32.9
11029,71.6
11030,65.1
11031,27.9
11032,31.9
11033,28.6
11034,61.6
11035,15.5
11036,9.5
11037,17.0
11038,17.0
11039,89.0
11040,29.9
11041,24.6
11042,33.6
11043,61.7
11044,45.3
11045,34.8
11046,64.4
11047,49.8
11048,18.4
11049,39.5
11050,51.3
11051,37.7
11052,13.0
11053,47.4
11054,52.1
11055,80.2
11056,41.7
11057,22.9
11058,37.1
11059,43.1
11060,78.1
11061,10.7
11062,29.3
11063,20.6
11064,43.0
11065,51.9
11066,21.2
11067,39.5
11068,30.6
11069,63.7
11070,17.7
11071,24.6
11072,48.0
11073,31.4
11074,47.9
11075,43.3
11076,31.2
11077,78.9
11078,62.7
11079,70.8
11080,57.3
11081,74.4
11082,25.4
11083,15.3
11084,44.5
11085,32.4
11086,69.2
11087,38.4
11088,18.9
11089,23.3
11090,3.1
11091,32.4
11092,39.6
11093,68.8
11094,30.2
11095,74.9
11096,74.3
11097,24.0
11098,44.2
11099,29.4
11100,51.2
11101,44.6
11102,36.5
11103,27.3
11104,67.3
11105,72.0
11106,27.8
11107,67.3
11108,75.6
11109,84.4
11110,43.3
11111,63.3
11112,39.0
11113,38.5
11114,28.4
11115,80.1
11116,75.5
11117,87.4
11118,31.6
11119,67.2
11120,49.7
11121,47.8
11122,43.9
11123,37.7
11124,15.0
11125,44.9
11126,67.2
11127,47.0
11128,77.4
11129,59.9
11130,31.2
11131,77.3
11132,58.6
11133,17.4
11134,70.3
11135,65.8
11136,42.6
11137,59.3
11138,38.8
11139,73.7
11140,60.2
11141,25.9
11142,75.8
11143,36.1
11144,30.2
11145,11.0
11146,42.1
11147,22.7
11148,73.5
11149,15.8
11150,49.0
11151,77.1
11152,51.6
11153,52.7
11154,39.0
11155,29.7
11156,68.2
11157,45.0
11158,24.7
11159,64.8
11160,19.2
11161,29.5
11162,43.3
11163,25.8
11164,32.9
11165,17.1
11166,67.7
11167,39.8
11168,42.1
11169,38.2
11170,34.1
11171,28.0
11172,74.5
11173,46.5
11174,51.9
11175,36.3
11176,32.7
11177,38.2
11178,50.1
11179,59.8
11180,46.4
11181,32.5
11182,78.1
11183,48.4
11184,63.5
11185,60.1
11186,88.8
11187,27.0
11188,57.1
11189,53.9
11190,25.3
11191,32.1
11192,40.3
11193,12.0
11194,25.3
11195,44.0
11196,39.0
11197,41.3
11198,38.5
11199,42.0
11200,50.5
11201,25.4
11202,29.6
11203,43.1
11204,12.4
11205,37.1
11206,23.4
11207,54.8
11208,51.6
11209,18.7
11210,28.1
11211,72.3
11212,40.1
11213,26.0
11214,78.2
11215,12.3
11216,28.0
11217,65.6
11218,39.1
11219,47.0
11220,34.0
11221,63.5
11222,37.4
11223,43.2
11224,84.6
11225,58.7
11226,41.1
11227,78.1
11228,41.9
11229,70.8
11230,65.0
11231,9.8
11232,82.3
11233,75.1
11234,16.6
11235,49.1
11236,56.7
11237,62.7
11238,31.8
11239,78.0
11240,59.8
11241,85.9
11242,45.9
11243,38.9
11244,52.9
11245,70.3
11246,68.6
11247,31.4
11248,53.3
11249,50.5
11250,36.4
11251,68.6
11252,22.7
11253,69.8
11254,28.7
11255,65.8
11256,76.6
11257,86.7
11258,61.9
11259,68.0
11260,75.3
11261,56.1
11262,57.4
11263,64.8
11264,68.5
11265,54.6
11266,30.7
11267,37.5
11268,34.8
11269,47.1
11270,36.6
11271,65.5
11272,38.3
11273,34.6
11274,13.7
11275,74.1
11276,10.3
11277,63.8
11278,43.1
11279,17.2
11280,65.5
11281,34.5
11282,37.4
11283,73.4
11284,33.2
11285,32.4
11286,85.3
11287,67.9
11288,84.4
11289,93.1
11290,48.7
11291,40.6
11292,56.3
11293,31.2
11294,40.0
11295,79.2
11296,75.2
11297,11.0
11298,36.2
11299,77.7
11300,72.3
11301,35.7
11302,68.1
11303,49.7
11304,76.5
11305,46.5
11306,39.8
11307,35.1
11308,39.8
11309,21.2
11310,44.8
11311,66.2
11312,31.0
11313,29.6
11314,26.4
11315,30.5
11316,44.1
11317,29.6
11318,30.1
11319,54.5
11320,47.3
11321,15.0
11322,46.8
11323,47.9
11324,51.9
11325,48.3
11326,27.6
11327,29.8
11328,85.3
11329,35.4
11330,11.4
11331,30.5
11332,20.1
11333,35.5
11334,65.7
11335,79.5
11336,76.3
11337,25.9
11338,22.9
11339,78.2
11340,73.3
11341,67.6
11342,32.5
11343,55.9
11344,29.3
11345,52.4
11346,63.4
11347,33.3
11348,51.8
11349,40.1
11350,77.0
11351,42.1
11352,18.8
11353,60.0
11354,41.9
11355,63.5
11356,52.5
11357,53.5
11358,32.7
11359,47.4
11360,28.7
11361,79.3
11362,84.2
11363,39.5
11364,7.4
11365,33.8
11366,40.3
11367,47.0
11368,38.6
11369,72.5
11370,77.3
11371,53.3
11372,66.3
11373,48.3
11374,82.1
11375,41.9
11376,41.8
11377,57.0
11378,45.1
11379,43.0
11380,30.9
11381,7.0
11382,71.7
11383,43.6
11384,54.9
11385,83.4
11386,53.9
11387,22.9
11388,76.0
11389,41.5
11390,21.8
11391,15.6
11392,61.9
11393,68.7
11394,77.8
11395,38.2
11396,24.0
11397,48.9
11398,23.0
11399,26.4
11400,70.6
11401,56.4
11402,28.0
11403,72.9
11404,33.5
11405,84.3
11406,75.2
11407,46.9
11408,28.9
11409,61.7
11410,48.9
11411,59.2
11412,70.2
11413,39.8
11414,6.7
11415,41.7
11416,34.1
11417,55.3
11418,36.1
11419,74.7
11420,25.4
11421,44.6
11422,23.6
11423,44.5
11424,15.5
11425,30.6
11426,73.4
11427,26.1
11428,41.1
11429,66.4
11430,53.7
11431,16.8
11432,72.3
11433,63.7
11434,39.0
11435,42.8
11436,68.0
11437,17.2
11438,48.4
11439,50.2
11440,57.3
11441,58.4
11442,65.7
11443,3.5
11444,47.9
11445,39.1
11446,57.2
11447,65.6
11448,41.4
11449,48.9
11450,56.8
11451,52.9
11452,68.6
11453,31.3
11454,23.5
11455,28.3
11456,75.4
11457,55.8
11458,30.3
11459,77.3
11460,46.0
11461,32.9
11462,12.2
11463,49.0
11464,31.2
11465,57.0
11466,63.2
11467,15.2
11468,33.8
11469,76.1
11470,50.3
11471,52.0
11472,31.3
11473,36.0
11474,33.9
11475,61.7
11476,36.4
11477,13.9
11478,12.3
11479,78.5
11480,26.2
11481,34.3
11482,16.1
11483,42.8
11484,46.3
11485,29.6
11486,32.7
11487,59.0
11488,40.0
11489,64.1
11490,85.8
11491,-1.9
11492,26.4
11493,27.6
11494,50.5
11495,38.3
11496,34.1
11497,81.0
11498,54.3
11499,38.0
11500,11.0
11501,27.9
11502,27.9
11503,54.5
11504,51.9
11505,10.5
11506,83.4
11507,66.1
11508,27.4
11509,42.6
11510,71.5
11511,74.7
11512,38.8
11513,28.3
11514,24.4
11515,63.5
11516,83.7
11517,55.2
11518,88.7
11519,51.4
11520,18.0
11521,27.0
11522,35.5
11523,79.2
11524,46.0
11525,30.6
11526,26.4
11527,33.1
11528,49.3
11529,73.4
11530,39.9
11531,9.8
11532,25.2
11533,28.9
11534,49.0
11535,11.7
11536,73.8
11537,67.1
11538,47.7
11539,84.9
11540,36.0
11541,73.2
11542,35.1
11543,61.1
11544,22.9
11545,32.7
11546,15.7
11547,26.8
11548,60.0
11549,39.6
11550,75.0
11551,35.8
11552,28.9
11553,40.0
11554,44.1
11555,46.8
11556,41.6
11557,54.5
11558,63.1
11559,31.8
11560,63.9
11561,62.0
11562,35.4
11563,22.0
11564,75.3
11565,62.6
11566,17.1
11567,51.1
11568,78.5
11569,39.9
11570,66.8
11571,60.7
11572,35.7
11573,41.6
11574,55.1
11575,47.9
11576,28.3
11577,9.2
11578,32.9
11579,51.9
11580,40.8
11581,49.6
11582,35.8
11583,32.6
11584,45.6
11585,56.2
11586,52.9
11587,44.5
11588,67.3
11589,13.5
11590,43.8
11591,65.5
11592,57.5
11593,39.7
11594,41.5
11595,46.5
11596,35.8
11597,19.2
11598,54.3
11599,36.9
11600,44.8
11601,78.7
11602,48.6
11603,48.3
11604,27.6
11605,-4.7
11606,30.4
11607,13.2
11608,31.3
11609,74.9
11610,66.2
11611,24.3
11612,40.2
11613,56.5
11614,65.8
11615,47.7
11616,85.4
11617,16.7
11618,81.2
11619,70.9
11620,71.3
11621,24.7
11622,43.7
11623,27.6
11624,19.7
11625,30.3
11626,78.1
11627,11.5
11628,38.6
11629,19.8
11630,66.2
11631,50.6
11632,41.0
11633,44.5
11634,18.3
11635,57.6
11636,46.6
11637,28.9
11638,48.5
11639,58.7
11640,49.5
11641,30.5
11642,74.2
11643,56.5
11644,49.9
11645,68.3
11646,43.3
11647,38.5
11648,51.7
11649,21.3
11650,66.9
11651,25.3
11652,80.1
11653,61.8
11654,53.7
11655,78.4
11656,42.9
11657,58.0
11658,30.7
11659,34.1
11660,50.3
11661,38.0
11662,27.4
11663,20.1
11664,45.4
11665,54.2
11666,70.6
11667,33.1
11668,47.2
11669,70.4
11670,66.7
11671,76.6
11672,31.3
11673,27.5
11674,46.6
11675,57.6
11676,56.6
11677,15.3
11678,25.1
11679,50.4
11680,32.9
11681,34.8
11682,32.6
11683,46.1
11684,50.4
11685,23.6
11686,57.3
11687,16.1
11688,40.5
11689,30.8
11690,67.2
11691,66.5
11692,76.2
11693,84.7
11694,63.4
11695,55.2
11696,47.9
11697,90.8
11698,81.9
11699,24.2
11700,52.0
11701,49.5
11702,30.8
11703,21.1
11704,32.6
11705,37.1
11706,69.8
11707,52.8
11708,73.5
11709,31.4
11710,34.6
11711,31.6
11712,34.5
11713,47.9
11714,22.8
11715,32.8
11716,40.3
11717,-1.4
11718,27.0
11719,21.2
11720,51.6
11721,50.2
11722,28.0
11723,27.0
11724,21.4
11725,30.7
11726,66.6
11727,30.0
11728,31.9
11729,83.9
11730,29.8
11731,72.0
11732,13.3
11733,59.1
11734,19.2
11735,63.0
11736,31.8
11737,51.8
11738,27.5
11739,91.8
11740,26.3
11741,50.1
11742,16.1
11743,41.9
11744,66.3
11745,48.5
11746,11.4
11747,73.9
11748,33.4
11749,33.4
11750,15.5
11751,32.2
11752,33.0
11753,80.9
11754,44.8
11755,36.1
11756,42.1
11757,40.6
11758,48.9
11759,61.5
11760,80.0
11761,33.9
11762,83.5
11763,45.0
11764,10.8
11765,63.2
11766,13.7
11767,33.4
11768,29.6
11769,51.8
11770,13.2
11771,25.0
11772,33.5
11773,44.2
11774,56.3
11775,49.5
11776,37.2
11777,34.3
11778,56.2
11779,79.5
11780,67.2
11781,20.5
11782,41.8
11783,36.3
11784,69.9
11785,45.4
11786,40.9
11787,41.3
11788,84.1
11789,42.6
11790,32.8
11791,29.7
11792,52.8
11793,29.8
11794,24.5
11795,59.0
11796,27.5
11797,30.6
11798,50.9
11799,27.2
11800,51.8
11801,81.2
11802,23.1
11803,84.2
11804,77.1
11805,20.2
11806,61.5
11807,31.9
11808,20.6
11809,40.8
11810,36.4
11811,27.4
11812,32.7
11813,38.7
11814,36.4
11815,26.7
11816,55.2
11817,51.7
11818,84.4
11819,51.3
11820,27.2
11821,71.2
11822,73.3
11823,44.8
11824,26.6
11825,84.2
11826,66.8
11827,22.3
11828,50.9
11829,21.7
11830,73.3
11831,16.9
11832,33.9
11833,39.2
11834,49.8
11835,16.1
11836,43.7
11837,74.8
11838,51.8
11839,43.1
11840,15.2
11841,64.7
11842,33.6
11843,23.7
11844,40.0
11845,40.7
11846,69.8
11847,86.7
11848,59.0
11849,12.4
11850,22.8
11851,16.7
11852,37.9
11853,69.5
11854,76.3
11855,48.0
11856,86.7
11857,60.6
11858,42.6
11859,53.8
11860,3.4
11861,86.9
11862,8.6
11863,32.3
11864,43.2
11865,45.5
11866,38.7
11867,34.4
11868,58.0
11869,33.5
11870,84.1
11871,38.6
11872,64.4
11873,74.0
11874,83.6
11875,57.1
11876,21.9
11877,41.5
11878,16.4
11879,37.3
11880,32.2
11881,42.5
11882,51.7
11883,84.4
11884,51.7
11885,51.3
11886,25.7
11887,35.9
11888,27.5
11889,43.4
11890,26.5
11891,50.7
11892,45.8
11893,65.8
11894,55.1
11895,61.4
11896,19.1
11897,43.3
11898,34.7
11899,35.1
11900,22.2
11901,76.2
11902,61.2
11903,52.2
11904,41.6
11905,36.5
11906,29.4
11907,27.6
11908,5.4
11909,21.3
11910,34.9
11911,20.0
11912,29.3
11913,33.8
11914,35.2
11915,50.8
11916,54.4
11917,71.7
11918,34.4
11919,82.1
11920,84.6
11921,72.3
11922,81.2
11923,49.1
11924,72.6
11925,32.6
11926,28.8
11927,30.6
11928,25.1
11929,72.1
11930,80.1
11931,75.4
11932,65.4
11933,73.4
11934,35.2
11935,75.4
11936,67.0
11937,39.1
11938,54.6
11939,27.4
11940,58.0
11941,76.7
11942,51.1
11943,35.4
11944,23.3
11945,52.8
11946,18.8
11947,17.2
11948,49.8
11949,54.6
11950,63.0
11951,40.4
11952,51.1
11953,51.1
11954,26.2
11955,69.4
11956,61.5
11957,28.5
11958,41.8
11959,56.1
11960,24.3
11961,50.4
11962,70.1
11963,26.8
11964,19.1
11965,72.0
11966,61.1
11967,56.5
11968,38.1
11969,44.4
11970,40.0
11971,85.9
11972,34.7
11973,30.8
11974,31.6
11975,79.7
11976,41.3
11977,38.9
11978,28.7
11979,52.1
11980,54.5
11981,25.8
11982,17.8
11983,70.5
11984,62.5
11985,39.5
11986,55.0
11987,63.6
11988,26.1
11989,54.6
11990,6.8
11991,26.9
11992,63.0
11993,40.9
11994,57.5
11995,81.3
11996,36.5
11997,23.7
