pass,total cost
1102,28.3246
1103,28.3236
1104,28.3225
1105,28.3215
1106,28.3205
1107,28.3194
1108,28.3184
1109,28.3173
1110,28.3163
1111,28.3152
1112,28.3142
1113,28.3132
1114,28.3121
1115,28.3111
1116,28.3101
1117,28.309
1118,28.308
1119,28.307
1120,28.306
1121,28.3049
1122,28.3039
1123,28.3029
1124,28.3019
1125,28.3009
1126,28.2998
1127,28.2988
1128,28.2978
1129,28.2968
1130,28.2958
1131,28.2948
1132,28.2938
1133,28.2928
1134,28.2918
1135,28.2908
1136,28.2898
1137,28.2888
1138,28.2878
1139,28.2868
1140,28.2858
1141,28.2848
1142,28.2838
1143,28.2828
1144,28.2818
1145,28.2808
1146,28.2798
1147,28.2788
1148,28.2778
1149,28.2769
1150,28.2759
1151,28.2749
1152,28.2739
1153,28.2729
1154,28.272
1155,28.271
1156,28.27
1157,28.269
1158,28.2681
1159,28.2671
1160,28.2661
1161,28.2652
1162,28.2642
1163,28.2632
1164,28.2623
1165,28.2613
1166,28.2603
1167,28.2594
1168,28.2584
1169,28.2575
1170,28.2565
1171,28.2556
1172,28.2546
1173,28.2537
1174,28.2527
1175,28.2518
1176,28.2508
1177,28.2499
1178,28.2489
1179,28.248
1180,28.247
1181,28.2461
1182,28.2452
1183,28.2442
1184,28.2433
1185,28.2424
1186,28.2414
1187,28.2405
1188,28.2396
1189,28.2386
1190,28.2377
1191,28.2368
1192,28.2358
1193,28.2349
1194,28.234
1195,28.2331
1196,28.2322
1197,28.2312
1198,28.2303
1199,28.2294
1200,28.2285
1201,28.2276
1202,28.2267
1203,28.2257
1204,28.2248
1205,28.2239
1206,28.223
1207,28.2221
1208,28.2212
1209,28.2203
1210,28.2194
1211,28.2185
1212,28.2176
1213,28.2167
1214,28.2158
1215,28.2149
1216,28.214
1217,28.2131
1218,28.2122
1219,28.2113
1220,28.2104
1221,28.2095
1222,28.2086
1223,28.2077
1224,28.2068
1225,28.206
1226,28.2051
1227,28.2042
1228,28.2033
1229,28.2024
1230,28.2015
1231,28.2007
1232,28.1998
1233,28.1989
1234,28.198
1235,28.1972
1236,28.1963
1237,28.1954
1238,28.1945
1239,28.1937
1240,28.1928
1241,28.1919
1242,28.1911
1243,28.1902
1244,28.1893
1245,28.1885
1246,28.1876
1247,28.1868
1248,28.1859
1249,28.185
1250,28.1842
1251,28.1833
1252,28.1825
1253,28.1816
1254,28.1808
1255,28.1799
1256,28.1791
1257,28.1782
1258,28.1774
1259,28.1765
1260,28.1757
1261,28.1748
1262,28.174
1263,28.1731
1264,28.1723
1265,28.1714
1266,28.1706
1267,28.1698
1268,28.1689
1269,28.1681
1270,28.1672
1271,28.1664
1272,28.1656
1273,28.1647
1274,28.1639
1275,28.1631
1276,28.1622
1277,28.1614
1278,28.1606
1279,28.1598
1280,28.1589
1281,28.1581
1282,28.1573
1283,28.1565
1284,28.1556
1285,28.1548
1286,28.154
1287,28.1532
1288,28.1524
1289,28.1515
1290,28.1507
1291,28.1499
1292,28.1491
1293,28.1483
1294,28.1475
1295,28.1467
1296,28.1459
1297,28.1451
1298,28.1442
1299,28.1434
1300,28.1426
1301,28.1418
1302,28.141
1303,28.1402
1304,28.1394
1305,28.1386
1306,28.1378
1307,28.137
1308,28.1362
1309,28.1354
1310,28.1346
1311,28.1338
1312,28.133
1313,28.1322
1314,28.1315
1315,28.1307
1316,28.1299
1317,28.1291
1318,28.1283
1319,28.1275
1320,28.1267
1321,28.1259
1322,28.1251
1323,28.1244
1324,28.1236
1325,28.1228
1326,28.122
1327,28.1212
1328,28.1205
1329,28.1197
1330,28.1189
1331,28.1181
1332,28.1174
1333,28.1166
1334,28.1158
1335,28.115
1336,28.1143
1337,28.1135
1338,28.1127
1339,28.112
1340,28.1112
1341,28.1104
1342,28.1097
1343,28.1089
1344,28.1081
1345,28.1074
1346,28.1066
1347,28.1058
1348,28.1051
1349,28.1043
1350,28.1036
1351,28.1028
1352,28.102
1353,28.1013
1354,28.1005
1355,28.0998
1356,28.099
